,Trip,Latitude[deg],Vehicle Speed[km/h],Air Conditioning Power[Watts],Heater Power[Watts],Power drained(kW),Longitude[deg],Nos
40645,2789,42.28725889,46.16999817,0,0,-29.9915,-83.70330417,1
40646,2789,42.28725889,46.16999817,0,0,-25.3175,-83.70330417,1
40647,2789,42.28725889,46.16999817,0,0,-25.1225,-83.70330417,1
40648,2789,42.28725889,49.41999817,0,0,-25.1225,-83.70330417,1
40649,2789,42.28725889,49.41999817,0,0,-24.736,-83.70330417,1
40650,2789,42.28731861,50.64999771,0,0,0.98125,-83.74276583,1
40651,2789,42.28731861,51.15999985,0,0,-13.47225,-83.74276583,1
40652,2789,42.28731861,51.2899971,0,0,-13.47225,-83.74276583,1
40653,2789,42.28731861,51.52000046,0,0,-13.47225,-83.74276583,1
40654,2789,42.28731861,51.52000046,0,0,0.97625,-83.74276583,1
40655,2789,42.28731861,51.52000046,0,0,0.98125,-83.74276583,1
40656,2789,42.28735417,0.0,0,0,0.0,-83.71261361,2
40657,2789,42.28735417,0.0,0,0,0.1965,-83.71261361,5
40658,2789,42.28735417,0.0,0,0,0.393,-83.71261361,2
40659,2789,42.28735861,26.21999931,0,0,-11.54925,-83.71229417,1
40660,2789,42.28735861,28.90999985,0,0,-11.54925,-83.71229417,1
40661,2789,42.28735861,31.6799984,0,0,-14.28975,-83.71229417,1
40662,2789,42.28735861,31.6799984,0,0,-11.54925,-83.71229417,1
40663,2789,42.28735861,34.06999969,0,0,-15.46425,-83.71229417,1
40664,2789,42.28735861,34.06999969,0,0,-14.28975,-83.71229417,1
40665,2789,42.28738278,39.84999847,0,0,-17.37725,-83.73293639,1
40666,2789,42.28738278,39.84999847,0,0,5.27175,-83.73293639,1
40667,2789,42.28738278,43.52999878,0,0,-17.963,-83.73293639,1
40668,2789,42.28738278,43.52999878,0,0,-17.37725,-83.73293639,1
40669,2789,42.28738278,43.86999893,0,0,-17.963,-83.73293639,1
40670,2789,42.28738278,43.86999893,0,0,-7.61475,-83.73293639,1
40671,2789,42.28738278,44.34999847,0,0,-7.61475,-83.73293639,1
40672,2789,42.28741917,10.46000004,0,0,-6.4845,-83.71253917,1
40673,2789,42.28741917,17.26000023,0,0,-14.148,-83.71253917,1
40674,2789,42.28741917,17.26000023,0,0,-6.4845,-83.71253917,1
40675,2789,42.28741917,21.68000031,0,0,-14.148,-83.71253917,1
40676,2789,42.28741917,21.68000031,0,0,-4.9125,-83.71253917,1
40677,2789,42.28741917,23.88999939,0,0,-4.9125,-83.71253917,1
40678,2789,42.28741917,26.21999931,0,0,-11.54925,-83.71253917,1
40679,2789,42.28741917,26.21999931,0,0,-4.89375,-83.71253917,1
40680,2789,42.28744833,0.0,0,0,-0.5895,-83.71264833,1
40681,2789,42.28744833,0.0,0,0,0.0,-83.71264833,1
40682,2789,42.28744833,0.0,0,0,0.1965,-83.71264833,2
40683,2789,42.2874575,0.0,0,0,-0.5895,-83.71261667,1
40684,2789,42.2874575,4.679999828,0,0,-6.4845,-83.71261667,1
40685,2789,42.2874575,4.679999828,0,0,-0.5895,-83.71261667,1
40686,2789,42.2874575,10.46000004,0,0,-6.4845,-83.71261667,1
40687,2789,42.28748028,25.27999878,0,0,7.77,-83.703735,1
40688,2789,42.28748028,25.27999878,0,0,9.324,-83.703735,1
40689,2789,42.28748028,28.76999855,0,0,9.324,-83.703735,1
40690,2789,42.28748028,28.76999855,0,0,10.878,-83.703735,1
40691,2789,42.28748028,32.20000076,0,0,10.29525,-83.703735,1
40692,2789,42.28748028,32.20000076,0,0,10.878,-83.703735,1
40693,2789,42.28748028,39.30999756,0,0,10.29525,-83.703735,1
40694,2789,42.28749389,34.06999969,0,0,-15.46425,-83.71203,1
40695,2789,42.28749389,36.36999893,0,0,-15.46425,-83.71203,1
40696,2789,42.28749389,36.36999893,0,0,-15.3655,-83.71203,1
40697,2789,42.28749389,37.91999817,0,0,-15.3655,-83.71203,1
40698,2789,42.28749389,37.91999817,0,0,-13.226,-83.71203,1
40699,2789,42.28749389,39.5,0,0,-13.226,-83.71203,1
40700,2789,42.28749389,39.5,0,0,-13.0315,-83.71203,1
40701,2789,42.28752472,49.82999802,0,0,-5.495,-83.74235639,1
40702,2789,42.28752472,50.0,0,0,-5.495,-83.74235639,1
40703,2789,42.28752472,50.0,0,0,0.98125,-83.74235639,1
40704,2789,42.28752472,50.64999771,0,0,0.98125,-83.74235639,1
40705,2789,42.28757583,49.41999817,0,0,-24.736,-83.70332889,1
40706,2789,42.28757583,52.11000061,0,0,-24.736,-83.70332889,1
40707,2789,42.28757583,52.11000061,0,0,-24.15625,-83.70332889,1
40708,2789,42.28757583,54.5399971,0,0,-24.15625,-83.70332889,1
40709,2789,42.28757583,57.34999847,0,0,-24.15625,-83.70332889,1
40710,2789,42.28757583,57.34999847,0,0,-23.963,-83.70332889,1
40711,2789,42.28765,49.82999802,0,0,-5.495,-83.74207139,1
40712,2789,42.28765,50.96999741,0,0,-6.47625,-83.74207139,2
40713,2789,42.28765,50.96999741,0,0,-5.495,-83.74207139,1
40714,2789,42.28765,51.93999863,0,0,-6.47625,-83.74207139,1
40715,2789,42.28765,51.93999863,0,0,-1.9625,-83.74207139,1
40716,2789,42.28765,53.48999786,0,0,-1.9625,-83.74207139,1
40717,2789,42.28765,53.48999786,0,0,-0.3925,-83.74207139,1
40718,2789,42.28765,53.62999725,0,0,-0.3925,-83.74207139,1
40719,2789,42.28765,53.62999725,0,0,7.26125,-83.74207139,1
40720,2789,42.28769611,44.34999847,0,0,-14.058,-83.73324944,1
40721,2789,42.28769611,44.34999847,0,0,-7.61475,-83.73324944,1
40722,2789,42.28769611,44.71999741,0,0,-14.112,-83.73324944,1
40723,2789,42.28769611,44.71999741,0,0,-14.058,-83.73324944,1
40724,2789,42.28769611,46.11000061,0,0,-14.112,-83.73324944,1
40725,2789,42.28769611,46.11000061,0,0,-4.116,-83.73324944,1
40726,2789,42.28769611,48.00999832,0,0,-4.116,-83.73324944,1
40727,2789,42.28779833,39.5,0,0,-13.0315,-83.71160389,1
40728,2789,42.28779833,41.79999924,0,0,-14.004,-83.71160389,1
40729,2789,42.28779833,41.79999924,0,0,-13.0315,-83.71160389,1
40730,2789,42.28779833,43.59999847,0,0,-14.782,-83.71160389,1
40731,2789,42.28779833,43.59999847,0,0,-14.004,-83.71160389,1
40732,2789,42.28779833,45.31999969,0,0,-14.782,-83.71160389,1
40733,2789,42.28779833,45.31999969,0,0,-13.0315,-83.71160389,1
40734,2789,42.2878825,32.90999985,0,0,-20.83825,-83.70376,1
40735,2789,42.2878825,36.63000107,0,0,-20.83825,-83.70376,1
40736,2789,42.2878825,39.30999756,0,0,10.29525,-83.70376,1
40737,2789,42.2878825,39.70000076,0,0,-20.83825,-83.70376,1
40738,2789,42.2878825,39.70000076,0,0,-12.26925,-83.70376,1
40739,2789,42.28791667,45.31999969,0,0,-13.0315,-83.71111667,1
40740,2789,42.28791667,49.48999786,0,0,-14.1985,-83.71111667,1
40741,2789,42.28791667,49.48999786,0,0,-13.0315,-83.71111667,1
40742,2789,42.28791667,51.47999954,0,0,-14.782,-83.71111667,1
40743,2789,42.28791667,51.47999954,0,0,-14.1985,-83.71111667,1
40744,2789,42.28791667,52.95999908,0,0,-14.782,-83.71111667,1
40745,2789,42.28793611,49.81999969,0,0,5.53,-83.74148861,1
40746,2789,42.28793611,49.81999969,0,0,7.4575,-83.74148861,1
40747,2789,42.28793611,49.81999969,0,0,7.505,-83.74148861,1
40748,2789,42.28793611,52.57999802,0,0,7.4575,-83.74148861,1
40749,2789,42.28793611,52.57999802,0,0,8.04625,-83.74148861,1
40750,2789,42.28793611,53.62999725,0,0,7.26125,-83.74148861,1
40751,2789,42.28793611,53.62999725,0,0,8.04625,-83.74148861,1
40752,2789,42.28795361,48.00999832,0,0,-4.116,-83.73364083,1
40753,2789,42.28795361,50.52000046,0,0,-10.388,-83.73364083,1
40754,2789,42.28795361,50.52000046,0,0,-4.116,-83.73364083,1
40755,2789,42.28795361,51.0,0,0,-10.388,-83.73364083,1
40756,2789,42.28795361,51.32999802,0,0,-10.388,-83.73364083,1
40757,2789,42.28796444,57.34999847,0,0,-23.963,-83.70340333,1
40758,2789,42.28796444,59.75999832,0,0,-23.963,-83.70340333,1
40759,2789,42.28796444,59.75999832,0,0,-21.45075,-83.70340333,1
40760,2789,42.28796444,61.18000031,0,0,-21.45075,-83.70340333,1
40761,2789,42.28796444,61.18000031,0,0,-19.13175,-83.70340333,1
40762,2789,42.28796444,62.59000015,0,0,-19.13175,-83.70340333,1
40763,2789,42.28796444,62.59000015,0,0,-15.8465,-83.70340333,1
40764,2789,42.28796639,52.95999908,0,0,-14.782,-83.71061167,1
40765,2789,42.28796639,54.11000061,0,0,-14.782,-83.71061167,1
40766,2789,42.28796639,54.11000061,0,0,-12.837,-83.71061167,1
40767,2789,42.28796639,55.71999741,0,0,-14.004,-83.71061167,1
40768,2789,42.28796639,55.71999741,0,0,-12.837,-83.71061167,1
40769,2789,42.28796639,56.39999771,0,0,-14.004,-83.71061167,1
40770,2789,42.28796639,56.39999771,0,0,-12.6425,-83.71061167,1
40771,2789,42.28796944,0.0,0,0,0.0,-83.71245833,5
40772,2789,42.28796944,0.0,0,0,0.19625,-83.71245833,4
40773,2789,42.28796944,0.0,0,0,0.3925,-83.71245833,1
40774,2789,42.28796944,0.0,0,0,1.37375,-83.71245833,1
40775,2789,42.28796944,5.819999695,0,0,1.37725,-83.71245833,1
40776,2789,42.28796944,9.059999466,0,0,4.52525,-83.71245833,1
40777,2789,42.28796944,9.059999466,0,0,4.5425,-83.71245833,1
40778,2789,42.28796944,9.059999466,0,0,11.455,-83.71245833,1
40779,2789,42.28796944,14.81999969,0,0,11.06,-83.71245833,1
40780,2789,42.28796944,14.81999969,0,0,11.455,-83.71245833,1
40781,2789,42.28796944,22.26999855,0,0,11.06,-83.71245833,1
40782,2789,42.28799,56.39999771,0,0,-12.6425,-83.71007833,1
40783,2789,42.28799,56.91999817,0,0,-12.6425,-83.71007833,1
40784,2789,42.28799,56.91999817,0,0,-11.4755,-83.71007833,1
40785,2789,42.28799,57.7899971,0,0,-11.8645,-83.71007833,1
40786,2789,42.28799,57.7899971,0,0,-11.4755,-83.71007833,1
40787,2789,42.28799,58.96999741,0,0,-14.782,-83.71007833,1
40788,2789,42.28799,58.96999741,0,0,-11.8645,-83.71007833,1
40789,2789,42.28800667,54.0,0,0,-4.68,-83.70672278,1
40790,2789,42.28800667,54.07999802,0,0,-4.68,-83.70672278,1
40791,2789,42.28800667,54.07999802,0,0,-0.5865,-83.70672278,1
40792,2789,42.28800667,54.07999802,0,0,-0.585,-83.70672278,1
40793,2789,42.28800667,54.86999893,0,0,-0.5865,-83.70672278,1
40794,2789,42.28800667,54.86999893,0,0,-0.391,-83.70672278,1
40795,2789,42.28800667,58.93000031,0,0,-0.391,-83.70672278,1
40796,2789,42.28800667,58.93000031,0,0,0.9775,-83.70672278,1
40797,2789,42.28801056,54.0,0,0,-5.265,-83.70722917,1
40798,2789,42.28801056,54.0,0,0,-4.68,-83.70722917,1
40799,2789,42.28801056,54.16999817,0,0,-6.045,-83.70722917,1
40800,2789,42.28801056,54.16999817,0,0,-5.265,-83.70722917,1
40801,2789,42.28801056,55.69999695,0,0,-6.045,-83.70722917,1
40802,2789,42.28801056,55.69999695,0,0,-1.95,-83.70722917,1
40803,2789,42.28801056,57.41999817,0,0,-1.95,-83.70722917,1
40804,2789,42.28801833,58.96999741,0,0,-14.782,-83.70950833,1
40805,2789,42.28801833,59.97999954,0,0,-14.782,-83.70950833,1
40806,2789,42.28801833,59.97999954,0,0,-14.763,-83.70950833,1
40807,2789,42.28801833,61.02000046,0,0,-14.763,-83.70950833,1
40808,2789,42.28801833,61.02000046,0,0,-14.56875,-83.70950833,1
40809,2789,42.28802611,57.41999817,0,0,-5.46,-83.70776306,1
40810,2789,42.28802611,57.41999817,0,0,-5.439,-83.70776306,1
40811,2789,42.28802611,57.41999817,0,0,-1.95,-83.70776306,1
40812,2789,42.28802611,59.6099968,0,0,-15.34575,-83.70776306,1
40813,2789,42.28802611,59.6099968,0,0,-5.439,-83.70776306,1
40814,2789,42.28802611,60.86999893,0,0,-15.34575,-83.70776306,1
40815,2789,42.28802611,60.86999893,0,0,-14.18025,-83.70776306,1
40816,2789,42.28802611,61.36999893,0,0,-14.18025,-83.70776306,1
40817,2789,42.288045,61.84999847,0,0,-15.34575,-83.708915,1
40818,2789,42.288045,61.84999847,0,0,-14.56875,-83.708915,1
40819,2789,42.288045,62.96999741,0,0,-17.094,-83.708915,1
40820,2789,42.288045,62.96999741,0,0,-15.34575,-83.708915,1
40821,2789,42.288045,63.21999741,0,0,-17.094,-83.708915,1
40822,2789,42.288045,63.21999741,0,0,-13.986,-83.708915,1
40823,2789,42.28805444,61.36999893,0,0,-14.18025,-83.70831194,1
40824,2789,42.28805444,61.36999893,0,0,-10.878,-83.70831194,1
40825,2789,42.28805444,62.18000031,0,0,-16.12275,-83.70831194,1
40826,2789,42.28805444,62.18000031,0,0,-10.878,-83.70831194,1
40827,2789,42.28805444,63.18999863,0,0,-16.12275,-83.70831194,1
40828,2789,42.28805444,63.18999863,0,0,-13.986,-83.70831194,1
40829,2789,42.28805444,63.21999741,0,0,-13.986,-83.70831194,1
40830,2789,42.2880675,58.93000031,0,0,0.9775,-83.70614778,1
40831,2789,42.2880675,60.52999878,0,0,0.9775,-83.70614778,1
40832,2789,42.2880675,60.52999878,0,0,1.955,-83.70614778,1
40833,2789,42.2880675,60.69999695,0,0,14.2715,-83.70614778,1
40834,2789,42.2880675,61.0,0,0,1.955,-83.70614778,1
40835,2789,42.2880675,61.0,0,0,9.1885,-83.70614778,1
40836,2789,42.2881125,42.02999878,0,0,13.8075,-83.70496361,1
40837,2789,42.2881125,48.36000061,0,0,13.79,-83.70496361,1
40838,2789,42.2881125,48.36000061,0,0,13.8075,-83.70496361,1
40839,2789,42.2881125,53.77999878,0,0,13.396,-83.70496361,1
40840,2789,42.2881125,53.77999878,0,0,14.972,-83.70496361,1
40841,2789,42.2881125,57.34000015,0,0,14.972,-83.70496361,1
40842,2789,42.28811583,57.34000015,0,0,14.972,-83.7055525,1
40843,2789,42.28811583,59.41999817,0,0,14.972,-83.7055525,1
40844,2789,42.28811583,59.41999817,0,0,15.563,-83.7055525,1
40845,2789,42.28811583,60.0,0,0,14.381,-83.7055525,1
40846,2789,42.28811583,60.0,0,0,15.563,-83.7055525,1
40847,2789,42.28811583,60.69999695,0,0,14.2715,-83.7055525,1
40848,2789,42.28811583,60.69999695,0,0,14.381,-83.7055525,1
40849,2789,42.28812333,51.32999802,0,0,-10.388,-83.73408667,1
40850,2789,42.28812333,51.32999802,0,0,0.784,-83.73408667,1
40851,2789,42.28812333,52.46999741,0,0,0.784,-83.73408667,1
40852,2789,42.28812333,52.46999741,0,0,2.548,-83.73408667,1
40853,2789,42.28812333,53.72999954,0,0,2.548,-83.73408667,1
40854,2789,42.28812333,54.13999939,0,0,2.548,-83.73408667,1
40855,2789,42.28814139,20.09000015,0,0,-14.39925,-83.70384889,1
40856,2789,42.28814139,24.70999908,0,0,-16.1745,-83.70384889,1
40857,2789,42.28814139,24.70999908,0,0,-15.9695,-83.70384889,1
40858,2789,42.28814139,28.78999901,0,0,-18.89075,-83.70384889,1
40859,2789,42.28814139,28.78999901,0,0,-15.9695,-83.70384889,1
40860,2789,42.28814139,32.90999985,0,0,-20.83825,-83.70384889,1
40861,2789,42.28814139,32.90999985,0,0,-18.89075,-83.70384889,1
40862,2789,42.28814167,22.26999855,0,0,11.06,-83.71256,1
40863,2789,42.28814167,22.26999855,0,0,12.245,-83.71256,1
40864,2789,42.28814167,29.39999962,0,0,12.0475,-83.71256,1
40865,2789,42.28814167,29.39999962,0,0,12.245,-83.71256,1
40866,2789,42.28814167,36.15999985,0,0,12.0475,-83.71256,1
40867,2789,42.28814972,39.02000046,0,0,5.3325,-83.741065,1
40868,2789,42.28814972,42.88999939,0,0,5.3325,-83.741065,1
40869,2789,42.28814972,42.88999939,0,0,5.53,-83.741065,1
40870,2789,42.28814972,46.95000076,0,0,5.53,-83.741065,1
40871,2789,42.28814972,49.81999969,0,0,5.53,-83.741065,1
40872,2789,42.28817278,28.21999931,0,0,11.835,-83.70446667,1
40873,2789,42.28817278,28.21999931,0,0,12.2295,-83.70446667,1
40874,2789,42.28817278,35.13000107,0,0,12.2295,-83.70446667,1
40875,2789,42.28817278,35.13000107,0,0,12.42675,-83.70446667,1
40876,2789,42.28817278,42.02999878,0,0,12.42675,-83.70446667,1
40877,2789,42.28818694,21.07999992,0,0,11.046,-83.70417694,1
40878,2789,42.28818694,21.07999992,0,0,11.835,-83.70417694,1
40879,2789,42.28818694,28.21999931,0,0,11.835,-83.70417694,1
40880,2789,42.28819361,36.15999985,0,0,12.0475,-83.71293694,1
40881,2789,42.28819361,40.22999954,0,0,13.8075,-83.71293694,1
40882,2789,42.28819361,40.22999954,0,0,13.825,-83.71293694,1
40883,2789,42.28819361,40.22999954,0,0,15.18825,-83.71293694,1
40884,2789,42.28819361,43.93999863,0,0,15.18825,-83.71293694,1
40885,2789,42.28819361,43.93999863,0,0,16.569,-83.71293694,1
40886,2789,42.28819361,47.54999924,0,0,16.569,-83.71293694,1
40887,2789,42.28821917,11.46999931,0,0,0.98625,-83.70412667,1
40888,2789,42.28821917,11.46999931,0,0,3.5505,-83.70412667,1
40889,2789,42.28821917,13.77999973,0,0,3.5505,-83.70412667,1
40890,2789,42.28821917,13.77999973,0,0,6.312,-83.70412667,1
40891,2789,42.28821917,15.06999969,0,0,-11.046,-83.70412667,1
40892,2789,42.28821917,15.06999969,0,0,0.98625,-83.70412667,1
40893,2789,42.28821917,16.88999939,0,0,6.312,-83.70412667,1
40894,2789,42.28821917,20.09000015,0,0,-14.39925,-83.70412667,1
40895,2789,42.28821917,20.09000015,0,0,-11.046,-83.70412667,1
40896,2789,42.28833667,25.96999931,0,0,4.74,-83.74069972,1
40897,2789,42.28833667,30.45999908,0,0,4.74,-83.74069972,1
40898,2789,42.28833667,30.45999908,0,0,5.135,-83.74069972,1
40899,2789,42.28833667,34.93999863,0,0,5.135,-83.74069972,1
40900,2789,42.28833667,34.93999863,0,0,5.3325,-83.74069972,1
40901,2789,42.28833667,39.02000046,0,0,5.3325,-83.74069972,1
40902,2789,42.28836222,52.86000061,0,0,-6.47625,-83.7346825,1
40903,2789,42.28836222,53.5,0,0,-7.26125,-83.7346825,1
40904,2789,42.28836222,53.5,0,0,-7.252,-83.7346825,1
40905,2789,42.28836222,53.5,0,0,-6.47625,-83.7346825,1
40906,2789,42.28836222,53.71999741,0,0,-7.252,-83.7346825,1
40907,2789,42.28836222,54.13999939,0,0,-7.252,-83.7346825,1
40908,2789,42.28836222,54.13999939,0,0,2.548,-83.7346825,1
40909,2789,42.28840694,62.59000015,0,0,-15.8465,-83.70351333,1
40910,2789,42.28840694,63.5,0,0,-15.8465,-83.70351333,1
40911,2789,42.28840694,63.5,0,0,-15.65325,-83.70351333,1
40912,2789,42.28840694,64.52999878,0,0,-15.65325,-83.70351333,1
40913,2789,42.28840694,64.52999878,0,0,-15.46,-83.70351333,1
40914,2789,42.28840694,65.31999969,0,0,-15.46,-83.70351333,1
40915,2789,42.28840694,65.31999969,0,0,-15.1125,-83.70351333,1
40916,2789,42.28840694,65.31999969,0,0,-15.0735,-83.70351333,1
40917,2789,42.28849528,15.5899992,0,0,3.16,-83.74042806,1
40918,2789,42.28849528,18.15999985,0,0,3.16,-83.74042806,1
40919,2789,42.28849528,18.15999985,0,0,4.9375,-83.74042806,1
40920,2789,42.28849528,22.02000046,0,0,4.74,-83.74042806,1
40921,2789,42.28849528,22.02000046,0,0,4.9375,-83.74042806,1
40922,2789,42.28849528,25.96999931,0,0,4.74,-83.74042806,1
40923,2789,42.28849861,51.86999893,0,0,-3.5325,-83.73498861,1
40924,2789,42.28849861,52.36000061,0,0,-6.86875,-83.73498861,1
40925,2789,42.28849861,52.36000061,0,0,-3.5325,-83.73498861,1
40926,2789,42.28849861,52.86000061,0,0,-6.86875,-83.73498861,1
40927,2789,42.2885925,9.399999619,0,0,0.1975,-83.74024778,1
40928,2789,42.2885925,9.399999619,0,0,1.7775,-83.74024778,1
40929,2789,42.2885925,12.60999966,0,0,1.7775,-83.74024778,1
40930,2789,42.2885925,12.60999966,0,0,3.16,-83.74024778,1
40931,2789,42.2885925,15.5899992,0,0,3.16,-83.74024778,1
40932,2789,42.28862778,51.65999985,0,0,-1.37375,-83.73543778,1
40933,2789,42.28862778,51.65999985,0,0,-0.785,-83.73543778,1
40934,2789,42.28862778,51.86999893,0,0,-0.785,-83.73543778,1
40935,2789,42.28862778,51.89999771,0,0,-8.06675,-83.73543778,1
40936,2789,42.28862778,51.89999771,0,0,-1.37725,-83.73543778,1
40937,2789,42.28862778,51.89999771,0,0,-1.37375,-83.73543778,1
40938,2789,42.28862778,52.05999756,0,0,-8.06675,-83.73543778,1
40939,2789,42.28864972,0.0,0,0,0.0,-83.74014667,3
40940,2789,42.28864972,0.0,0,0,0.19725,-83.74014667,6
40941,2789,42.28864972,0.0,0,0,0.3945,-83.74014667,3
40942,2789,42.28864972,5.670000076,0,0,0.1975,-83.74014667,1
40943,2789,42.28864972,9.399999619,0,0,0.1975,-83.74014667,1
40944,2789,42.28868889,0.0,0,0,-0.59175,-83.74012833,1
40945,2789,42.28868889,0.0,0,0,0.0,-83.74012833,1
40946,2789,42.28868889,0.0,0,0,0.19725,-83.74012833,1
40947,2789,42.28868889,5.339999676,0,0,-0.591,-83.74012833,1
40948,2789,42.28870056,5.339999676,0,0,-4.531,-83.74012194,1
40949,2789,42.28870056,9.300000191,0,0,-4.531,-83.74012194,1
40950,2789,42.28870056,13.68999958,0,0,-8.077,-83.74012194,1
40951,2789,42.28870056,13.68999958,0,0,-4.531,-83.74012194,1
40952,2789,42.28870056,18.31999969,0,0,-8.077,-83.74012194,1
40953,2789,42.2887475,18.31999969,0,0,-10.638,-83.74003278,1
40954,2789,42.2887475,22.20999908,0,0,-11.82,-83.74003278,1
40955,2789,42.2887475,22.20999908,0,0,-11.76,-83.74003278,1
40956,2789,42.2887475,22.20999908,0,0,-10.638,-83.74003278,1
40957,2789,42.2887475,25.51000023,0,0,-11.76,-83.74003278,1
40958,2789,42.2887475,25.51000023,0,0,-11.368,-83.74003278,1
40959,2789,42.2887975,48.56999969,0,0,-8.06675,-83.73588972,1
40960,2789,42.2887975,49.93000031,0,0,-12.1985,-83.73588972,1
40961,2789,42.2887975,49.93000031,0,0,-8.06675,-83.73588972,1
40962,2789,42.2887975,51.31999969,0,0,-13.379,-83.73588972,1
40963,2789,42.2887975,51.31999969,0,0,-12.1985,-83.73588972,1
40964,2789,42.2887975,52.05999756,0,0,-13.379,-83.73588972,1
40965,2789,42.2887975,52.05999756,0,0,-8.06675,-83.73588972,1
40966,2789,42.28883722,25.51000023,0,0,-11.368,-83.73985167,1
40967,2789,42.28883722,27.93000031,0,0,-11.368,-83.73985167,1
40968,2789,42.28883722,27.93000031,0,0,-10.584,-83.73985167,1
40969,2789,42.28883722,29.70999908,0,0,-10.584,-83.73985167,1
40970,2789,42.28883722,29.70999908,0,0,-9.212,-83.73985167,1
40971,2789,42.28883722,30.9299984,0,0,-9.8,-83.73985167,1
40972,2789,42.28883722,30.9299984,0,0,-9.212,-83.73985167,1
40973,2789,42.2888625,65.31999969,0,0,-15.1125,-83.70363806,1
40974,2789,42.2888625,66.16999817,0,0,-15.30625,-83.70363806,1
40975,2789,42.2888625,66.16999817,0,0,-15.1125,-83.70363806,1
40976,2789,42.2888625,66.95999908,0,0,-15.30625,-83.70363806,1
40977,2789,42.2888625,66.95999908,0,0,-15.1125,-83.70363806,1
40978,2789,42.2888625,68.15000153,0,0,-15.1125,-83.70363806,1
40979,2789,42.2888625,68.15000153,0,0,-14.91875,-83.70363806,1
40980,2789,42.28895806,28.78999901,0,0,0.0,-83.7396,1
40981,2789,42.28895806,30.88999939,0,0,-7.083,-83.7396,1
40982,2789,42.28895806,30.88999939,0,0,0.0,-83.7396,1
40983,2789,42.28895806,30.9299984,0,0,-9.8,-83.7396,1
40984,2789,42.28895806,31.95999908,0,0,-9.8,-83.7396,1
40985,2789,42.28895806,31.95999908,0,0,-7.083,-83.7396,1
40986,2789,42.28895806,31.95999908,0,0,-7.056,-83.7396,1
40987,2789,42.28901944,47.36000061,0,0,1.1805,-83.73644528,1
40988,2789,42.28901944,47.36000061,0,0,1.182,-83.73644528,1
40989,2789,42.28901944,47.36000061,0,0,5.122,-83.73644528,1
40990,2789,42.28901944,47.77000046,0,0,4.137,-83.73644528,1
40991,2789,42.28901944,47.77000046,0,0,5.122,-83.73644528,1
40992,2789,42.28901944,48.56999969,0,0,-8.06675,-83.73644528,1
40993,2789,42.28901944,48.56999969,0,0,1.1805,-83.73644528,1
40994,2789,42.28901944,48.97999954,0,0,4.137,-83.73644528,1
40995,2789,42.28901944,48.97999954,0,0,4.728,-83.73644528,1
40996,2789,42.28901944,50.68999863,0,0,4.728,-83.73644528,1
40997,2789,42.28909167,18.52000046,0,0,-5.1155,-83.73934556,1
40998,2789,42.28909167,18.52000046,0,0,4.722,-83.73934556,1
